source_feature_id	seurat_feature_id	total_umi	annotated_rrna_removed	retained_in_source_object
PVP01_1405600	PVP01-1405600	443	FALSE	TRUE
PVP01_1405700	PVP01-1405700	1099	FALSE	TRUE
PVP01_1405800	PVP01-1405800	65	FALSE	TRUE
PVP01_1405900	PVP01-1405900	173	FALSE	TRUE
PVP01_1406000	PVP01-1406000	206	FALSE	TRUE
PVP01_1406100	PVP01-1406100	264	FALSE	TRUE
PVP01_1406200	PVP01-1406200	583	FALSE	TRUE
PVP01_1406300	PVP01-1406300	550	FALSE	TRUE
PVP01_1406400	PVP01-1406400	1135	FALSE	TRUE
PVP01_1406500	PVP01-1406500	270	FALSE	TRUE
PVP01_1406600	PVP01-1406600	338	FALSE	TRUE
PVP01_1406700	PVP01-1406700	733	FALSE	TRUE
PVP01_1406800	PVP01-1406800	628	FALSE	TRUE
PVP01_1406900	PVP01-1406900	88	FALSE	TRUE
PVP01_1407000	PVP01-1407000	284	FALSE	TRUE
PVP01_1407100	PVP01-1407100	6799	FALSE	TRUE
PVP01_1407200	PVP01-1407200	1514	FALSE	TRUE
PVP01_1407300	PVP01-1407300	505	FALSE	TRUE
PVP01_1407400	PVP01-1407400	303	FALSE	TRUE
PVP01_1407500	PVP01-1407500	4494	FALSE	TRUE
PVP01_1407600	PVP01-1407600	690	FALSE	TRUE
PVP01_1407700	PVP01-1407700	67	FALSE	TRUE
PVP01_1407800	PVP01-1407800	1277	FALSE	TRUE
PVP01_1407900	PVP01-1407900	244	FALSE	TRUE
PVP01_1408000	PVP01-1408000	51	FALSE	TRUE
PVP01_1408100	PVP01-1408100	87	FALSE	TRUE
PVP01_1408200	PVP01-1408200	1169	FALSE	TRUE
PVP01_1408300	PVP01-1408300	250	FALSE	TRUE
PVP01_1408400	PVP01-1408400	5	FALSE	TRUE
PVP01_1408500	PVP01-1408500	52	FALSE	TRUE
PVP01_1408600	PVP01-1408600	1269	FALSE	TRUE
PVP01_1408700	PVP01-1408700	270	FALSE	TRUE
PVP01_1408800	PVP01-1408800	18	FALSE	TRUE
PVP01_1408900	PVP01-1408900	452	FALSE	TRUE
PVP01_1409000	PVP01-1409000	515	FALSE	TRUE
PVP01_1409100	PVP01-1409100	145	FALSE	TRUE
PVP01_1409200	PVP01-1409200	2206	FALSE	TRUE
PVP01_1409300	PVP01-1409300	135	FALSE	TRUE
PVP01_1409400	PVP01-1409400	19649	FALSE	TRUE
PVP01_1409500	PVP01-1409500	874	FALSE	TRUE
PVP01_1409600	PVP01-1409600	174	FALSE	TRUE
PVP01_1409700	PVP01-1409700	912	FALSE	TRUE
PVP01_1409800	PVP01-1409800	652	FALSE	TRUE
PVP01_1409900	PVP01-1409900	1569	FALSE	TRUE
PVP01_1410000	PVP01-1410000	357	FALSE	TRUE
PVP01_1410100	PVP01-1410100	655	FALSE	TRUE
PVP01_1410200	PVP01-1410200	5336	FALSE	TRUE
PVP01_1410300	PVP01-1410300	1149	FALSE	TRUE
PVP01_1410400	PVP01-1410400	2021	FALSE	TRUE
PVP01_1410500	PVP01-1410500	1480	FALSE	TRUE
PVP01_1410600	PVP01-1410600	3	FALSE	TRUE
PVP01_1410700	PVP01-1410700	1027	FALSE	TRUE
PVP01_1410800	PVP01-1410800	392	FALSE	TRUE
PVP01_1410900	PVP01-1410900	316	FALSE	TRUE
PVP01_1411000	PVP01-1411000	245	FALSE	TRUE
PVP01_1411100	PVP01-1411100	562	FALSE	TRUE
PVP01_1411200	PVP01-1411200	1200	FALSE	TRUE
PVP01_1411300	PVP01-1411300	302	FALSE	TRUE
PVP01_1411400	PVP01-1411400	2470	FALSE	TRUE
PVP01_1411500	PVP01-1411500	164	FALSE	TRUE
PVP01_1411600	PVP01-1411600	455	FALSE	TRUE
PVP01_1411700	PVP01-1411700	890	FALSE	TRUE
PVP01_1411800	PVP01-1411800	233	FALSE	TRUE
PVP01_1411900	PVP01-1411900	561	FALSE	TRUE
PVP01_1412000	PVP01-1412000	285	FALSE	TRUE
PVP01_1412100	PVP01-1412100	180	FALSE	TRUE
PVP01_1412200	PVP01-1412200	1076	FALSE	TRUE
PVP01_1412300	PVP01-1412300	1161	FALSE	TRUE
PVP01_1412400	PVP01-1412400	4439	FALSE	TRUE
PVP01_1412500	PVP01-1412500	2006	FALSE	TRUE
PVP01_1412600	PVP01-1412600	2215	FALSE	TRUE
PVP01_1412700	PVP01-1412700	597	FALSE	TRUE
PVP01_1412800	PVP01-1412800	2380	FALSE	TRUE
PVP01_1412900	PVP01-1412900	729	FALSE	TRUE
PVP01_1413000	PVP01-1413000	1003	FALSE	TRUE
PVP01_1413100	PVP01-1413100	1142	FALSE	TRUE
PVP01_1413200	PVP01-1413200	740	FALSE	TRUE
PVP01_1413300	PVP01-1413300	730	FALSE	TRUE
PVP01_1413400	PVP01-1413400	179	FALSE	TRUE
PVP01_1413450	PVP01-1413450	1	FALSE	TRUE
PVP01_1413500	PVP01-1413500	133	FALSE	TRUE
PVP01_1413600	PVP01-1413600	537	FALSE	TRUE
PVP01_1413700	PVP01-1413700	3837	FALSE	TRUE
PVP01_1413800	PVP01-1413800	6150	FALSE	TRUE
PVP01_1413900	PVP01-1413900	2309	FALSE	TRUE
PVP01_1414000	PVP01-1414000	205	FALSE	TRUE
PVP01_1414100	PVP01-1414100	57	FALSE	TRUE
PVP01_1414200	PVP01-1414200	390	FALSE	TRUE
PVP01_1414300	PVP01-1414300	520	FALSE	TRUE
PVP01_1414400	PVP01-1414400	149	FALSE	TRUE
PVP01_1414500	PVP01-1414500	88	FALSE	TRUE
PVP01_1414600	PVP01-1414600	133	FALSE	TRUE
PVP01_1414700	PVP01-1414700	59	FALSE	TRUE
PVP01_1414800	PVP01-1414800	91	FALSE	TRUE
PVP01_1414900	PVP01-1414900	17	FALSE	TRUE
PVP01_1415000	PVP01-1415000	20	FALSE	TRUE
PVP01_1415100	PVP01-1415100	3588	FALSE	TRUE
PVP01_1415200	PVP01-1415200	50	FALSE	TRUE
PVP01_1415300	PVP01-1415300	75	FALSE	TRUE
PVP01_1415400	PVP01-1415400	115	FALSE	TRUE
PVP01_1415500	PVP01-1415500	2494	FALSE	TRUE
PVP01_1415600	PVP01-1415600	285	FALSE	TRUE
PVP01_1415700	PVP01-1415700	430	FALSE	TRUE
PVP01_1415800	PVP01-1415800	606	FALSE	TRUE
PVP01_1415900	PVP01-1415900	1363	FALSE	TRUE
PVP01_1416100	PVP01-1416100	1966	FALSE	TRUE
PVP01_1416000	PVP01-1416000	137	FALSE	TRUE
PVP01_1416200	PVP01-1416200	456	FALSE	TRUE
PVP01_1416300	PVP01-1416300	591	FALSE	TRUE
PVP01_1416400	PVP01-1416400	1043	FALSE	TRUE
PVP01_1416500	PVP01-1416500	2237	FALSE	TRUE
PVP01_1416600	PVP01-1416600	1102	FALSE	TRUE
PVP01_1416700	PVP01-1416700	1274	FALSE	TRUE
PVP01_1416800	PVP01-1416800	570	FALSE	TRUE
PVP01_1416900	PVP01-1416900	2825	FALSE	TRUE
PVP01_1417000	PVP01-1417000	394	FALSE	TRUE
PVP01_1417100	PVP01-1417100	2897	FALSE	TRUE
PVP01_1417200	PVP01-1417200	6867	FALSE	TRUE
PVP01_1417300	PVP01-1417300	975	FALSE	TRUE
PVP01_1417400	PVP01-1417400	233	FALSE	TRUE
PVP01_1417500	PVP01-1417500	372	FALSE	TRUE
PVP01_1417600	PVP01-1417600	925	FALSE	TRUE
PVP01_1417700	PVP01-1417700	1540	FALSE	TRUE
PVP01_1417800	PVP01-1417800	30	FALSE	TRUE
PVP01_1417900	PVP01-1417900	89	FALSE	TRUE
PVP01_1418000	PVP01-1418000	716	FALSE	TRUE
PVP01_1418100	PVP01-1418100	590	FALSE	TRUE
PVP01_1418200	PVP01-1418200	1357	FALSE	TRUE
PVP01_1418300	PVP01-1418300	3344	FALSE	TRUE
PVP01_1418400	PVP01-1418400	1040	FALSE	TRUE
PVP01_1418500	PVP01-1418500	565	FALSE	TRUE
PVP01_1418600	PVP01-1418600	898	FALSE	TRUE
PVP01_1418700	PVP01-1418700	400	FALSE	TRUE
PVP01_1418800	PVP01-1418800	16165	FALSE	TRUE
PVP01_1418900	PVP01-1418900	1261	FALSE	TRUE
PVP01_1419100	PVP01-1419100	411	FALSE	TRUE
PVP01_1419000	PVP01-1419000	113	FALSE	TRUE
PVP01_1419200	PVP01-1419200	742	FALSE	TRUE
PVP01_1419300	PVP01-1419300	418	FALSE	TRUE
PVP01_1419400	PVP01-1419400	83	FALSE	TRUE
PVP01_1419500	PVP01-1419500	1066	FALSE	TRUE
PVP01_1419600	PVP01-1419600	506	FALSE	TRUE
PVP01_1419700	PVP01-1419700	172	FALSE	TRUE
PVP01_1419800	PVP01-1419800	110	FALSE	TRUE
PVP01_1419900	PVP01-1419900	39	FALSE	TRUE
PVP01_1420000	PVP01-1420000	840	FALSE	TRUE
PVP01_1420100	PVP01-1420100	447	FALSE	TRUE
PVP01_1420200	PVP01-1420200	401	FALSE	TRUE
PVP01_1420300	PVP01-1420300	239	FALSE	TRUE
PVP01_1420400	PVP01-1420400	426	FALSE	TRUE
PVP01_1420500	PVP01-1420500	565	FALSE	TRUE
PVP01_1420600	PVP01-1420600	192	FALSE	TRUE
PVP01_1420700	PVP01-1420700	62	FALSE	TRUE
PVP01_1420800	PVP01-1420800	1687	FALSE	TRUE
PVP01_1420900	PVP01-1420900	535	FALSE	TRUE
PVP01_1421000	PVP01-1421000	576	FALSE	TRUE
PVP01_1421100	PVP01-1421100	83	FALSE	TRUE
PVP01_1421200	PVP01-1421200	143	FALSE	TRUE
PVP01_1421300	PVP01-1421300	891	FALSE	TRUE
PVP01_1421400	PVP01-1421400	117	FALSE	TRUE
PVP01_1421500	PVP01-1421500	296	FALSE	TRUE
PVP01_1421600	PVP01-1421600	367	FALSE	TRUE
PVP01_1421700	PVP01-1421700	1840	FALSE	TRUE
PVP01_1421800	PVP01-1421800	225	FALSE	TRUE
PVP01_1421900	PVP01-1421900	4009	FALSE	TRUE
PVP01_1422000	PVP01-1422000	573	FALSE	TRUE
PVP01_1422100	PVP01-1422100	5053	FALSE	TRUE
PVP01_1422200	PVP01-1422200	395	FALSE	TRUE
PVP01_1422300	PVP01-1422300	555	FALSE	TRUE
PVP01_1422400	PVP01-1422400	160	FALSE	TRUE
PVP01_1422500	PVP01-1422500	50	FALSE	TRUE
PVP01_1422600	PVP01-1422600	27	FALSE	TRUE
PVP01_1422700	PVP01-1422700	2763	FALSE	TRUE
PVP01_1422800	PVP01-1422800	915	FALSE	TRUE
PVP01_1422900	PVP01-1422900	161	FALSE	TRUE
PVP01_1423000	PVP01-1423000	110	FALSE	TRUE
PVP01_1423100	PVP01-1423100	407	FALSE	TRUE
PVP01_1423200	PVP01-1423200	203	FALSE	TRUE
PVP01_1423300	PVP01-1423300	1011	FALSE	TRUE
PVP01_1423400	PVP01-1423400	1147	FALSE	TRUE
PVP01_1423500	PVP01-1423500	678	FALSE	TRUE
PVP01_1423600	PVP01-1423600	967	FALSE	TRUE
PVP01_1423700	PVP01-1423700	378	FALSE	TRUE
PVP01_1423800	PVP01-1423800	2	FALSE	TRUE
PVP01_1423900	PVP01-1423900	92	FALSE	TRUE
PVP01_1424000	PVP01-1424000	4	FALSE	TRUE
PVP01_1424100	PVP01-1424100	815	FALSE	TRUE
PVP01_1424200	PVP01-1424200	492	FALSE	TRUE
PVP01_1424300	PVP01-1424300	413	FALSE	TRUE
PVP01_1424400	PVP01-1424400	95	FALSE	TRUE
PVP01_1424500	PVP01-1424500	283	FALSE	TRUE
PVP01_1424600	PVP01-1424600	234	FALSE	TRUE
PVP01_1424700	PVP01-1424700	448	FALSE	TRUE
PVP01_1424800	PVP01-1424800	5295	FALSE	TRUE
PVP01_1424900	PVP01-1424900	1658	FALSE	TRUE
PVP01_1425000	PVP01-1425000	196	FALSE	TRUE
PVP01_1425100	PVP01-1425100	778	FALSE	TRUE
PVP01_1425200	PVP01-1425200	535	FALSE	TRUE
PVP01_1425300	PVP01-1425300	192	FALSE	TRUE
PVP01_1425400	PVP01-1425400	3027	FALSE	TRUE
PVP01_1425500	PVP01-1425500	787	FALSE	TRUE
PVP01_1425600	PVP01-1425600	229	FALSE	TRUE
PVP01_1425700	PVP01-1425700	268	FALSE	TRUE
PVP01_1425800	PVP01-1425800	8213	FALSE	TRUE
PVP01_1425900	PVP01-1425900	818	FALSE	TRUE
PVP01_1426000	PVP01-1426000	8411	FALSE	TRUE
PVP01_1426100	PVP01-1426100	401	FALSE	TRUE
PVP01_1426200	PVP01-1426200	22567	FALSE	TRUE
PVP01_1426300	PVP01-1426300	2498	FALSE	TRUE
PVP01_1426400	PVP01-1426400	369	FALSE	TRUE
PVP01_1426500	PVP01-1426500	2333	FALSE	TRUE
PVP01_1426600	PVP01-1426600	1605	FALSE	TRUE
PVP01_1426700	PVP01-1426700	259	FALSE	TRUE
PVP01_1426750	PVP01-1426750	34	FALSE	TRUE
PVP01_1426800	PVP01-1426800	206	FALSE	TRUE
PVP01_1426900	PVP01-1426900	6792	FALSE	TRUE
PVP01_1427000	PVP01-1427000	180	FALSE	TRUE
PVP01_1427100	PVP01-1427100	191	FALSE	TRUE
PVP01_1427200	PVP01-1427200	879	FALSE	TRUE
PVP01_1427300	PVP01-1427300	1470	FALSE	TRUE
PVP01_1427400	PVP01-1427400	1617	FALSE	TRUE
PVP01_1427500	PVP01-1427500	1300	FALSE	TRUE
PVP01_1427600	PVP01-1427600	855	FALSE	TRUE
PVP01_1427700	PVP01-1427700	37	FALSE	TRUE
PVP01_1427800	PVP01-1427800	140	FALSE	TRUE
PVP01_1427900	PVP01-1427900	57	FALSE	TRUE
PVP01_1428000	PVP01-1428000	255	FALSE	TRUE
PVP01_1428100	PVP01-1428100	189	FALSE	TRUE
PVP01_1428200	PVP01-1428200	718	FALSE	TRUE
PVP01_1428300	PVP01-1428300	1224	FALSE	TRUE
PVP01_1428400	PVP01-1428400	492	FALSE	TRUE
PVP01_1428500	PVP01-1428500	889	FALSE	TRUE
PVP01_1428600	PVP01-1428600	301	FALSE	TRUE
PVP01_1428700	PVP01-1428700	2778	FALSE	TRUE
PVP01_1428800	PVP01-1428800	223	FALSE	TRUE
PVP01_1428900	PVP01-1428900	111	FALSE	TRUE
PVP01_1429000	PVP01-1429000	912	FALSE	TRUE
PVP01_1429100	PVP01-1429100	272	FALSE	TRUE
PVP01_1429200	PVP01-1429200	564	FALSE	TRUE
PVP01_1429300	PVP01-1429300	927	FALSE	TRUE
PVP01_1429400	PVP01-1429400	948	FALSE	TRUE
PVP01_1429500	PVP01-1429500	641	FALSE	TRUE
PVP01_1429600	PVP01-1429600	606	FALSE	TRUE
PVP01_1429700	PVP01-1429700	2490	FALSE	TRUE
PVP01_1429800	PVP01-1429800	2087	FALSE	TRUE
PVP01_1429900	PVP01-1429900	1277	FALSE	TRUE
PVP01_1430000	PVP01-1430000	1721	FALSE	TRUE
PVP01_1430100	PVP01-1430100	1402	FALSE	TRUE
PVP01_1430200	PVP01-1430200	1155	FALSE	TRUE
PVP01_1430300	PVP01-1430300	1974	FALSE	TRUE
PVP01_1430400	PVP01-1430400	193	FALSE	TRUE
PVP01_1430500	PVP01-1430500	481	FALSE	TRUE
PVP01_1430600	PVP01-1430600	591	FALSE	TRUE
PVP01_1430700	PVP01-1430700	223	FALSE	TRUE
PVP01_1430800	PVP01-1430800	587	FALSE	TRUE
PVP01_1430900	PVP01-1430900	4466	FALSE	TRUE
PVP01_1430950	PVP01-1430950	11	FALSE	TRUE
PVP01_1431000	PVP01-1431000	2249	FALSE	TRUE
PVP01_1431100	PVP01-1431100	203	FALSE	TRUE
PVP01_1431200	PVP01-1431200	209	FALSE	TRUE
PVP01_1431300	PVP01-1431300	1080	FALSE	TRUE
PVP01_1431400	PVP01-1431400	1159	FALSE	TRUE
PVP01_1431500	PVP01-1431500	92	FALSE	TRUE
PVP01_1431600	PVP01-1431600	133	FALSE	TRUE
PVP01_1431700	PVP01-1431700	531	FALSE	TRUE
PVP01_1431800	PVP01-1431800	1009	FALSE	TRUE
PVP01_1431900	PVP01-1431900	0	FALSE	FALSE
PVP01_1432000	PVP01-1432000	996	FALSE	TRUE
PVP01_1432100	PVP01-1432100	232	FALSE	TRUE
PVP01_1432200	PVP01-1432200	110	FALSE	TRUE
PVP01_1432300	PVP01-1432300	546	FALSE	TRUE
PVP01_1432400	PVP01-1432400	1945	FALSE	TRUE
PVP01_1432500	PVP01-1432500	1091	FALSE	TRUE
PVP01_1432600	PVP01-1432600	3791	FALSE	TRUE
PVP01_1432700	PVP01-1432700	21	FALSE	TRUE
PVP01_1432800	PVP01-1432800	260	FALSE	TRUE
PVP01_1432900	PVP01-1432900	4346	FALSE	TRUE
PVP01_1433000	PVP01-1433000	231	FALSE	TRUE
PVP01_1433100	PVP01-1433100	25	FALSE	TRUE
PVP01_1433200	PVP01-1433200	44	FALSE	TRUE
PVP01_1433300	PVP01-1433300	576	FALSE	TRUE
PVP01_1433400	PVP01-1433400	6541	FALSE	TRUE
PVP01_1433500	PVP01-1433500	90	FALSE	TRUE
PVP01_1433600	PVP01-1433600	87	FALSE	TRUE
PVP01_1433700	PVP01-1433700	211	FALSE	TRUE
PVP01_1433800	PVP01-1433800	1471	FALSE	TRUE
PVP01_1433900	PVP01-1433900	1227	FALSE	TRUE
PVP01_1434000	PVP01-1434000	173	FALSE	TRUE
PVP01_1434100	PVP01-1434100	201	FALSE	TRUE
PVP01_1434200	PVP01-1434200	78	FALSE	TRUE
PVP01_1434300	PVP01-1434300	291	FALSE	TRUE
PVP01_1434400	PVP01-1434400	134	FALSE	TRUE
PVP01_1434500	PVP01-1434500	314	FALSE	TRUE
PVP01_1434600	PVP01-1434600	49	FALSE	TRUE
PVP01_1434700	PVP01-1434700	1078	FALSE	TRUE
PVP01_1434800	PVP01-1434800	175	FALSE	TRUE
PVP01_1434900	PVP01-1434900	245	FALSE	TRUE
PVP01_1435000	PVP01-1435000	3731	FALSE	TRUE
PVP01_1435100	PVP01-1435100	1358	FALSE	TRUE
PVP01_1435200	PVP01-1435200	4593	FALSE	TRUE
PVP01_1435300	PVP01-1435300	208	FALSE	TRUE
PVP01_1435400	PVP01-1435400	312	FALSE	TRUE
PVP01_1435500	PVP01-1435500	266	FALSE	TRUE
PVP01_1435600	PVP01-1435600	1	FALSE	TRUE
PVP01_1435700	PVP01-1435700	643	FALSE	TRUE
PVP01_1435800	PVP01-1435800	228	FALSE	TRUE
PVP01_1435900	PVP01-1435900	93	FALSE	TRUE
PVP01_1436000	PVP01-1436000	24	FALSE	TRUE
PVP01_1436100	PVP01-1436100	570	FALSE	TRUE
PVP01_1436200	PVP01-1436200	277	FALSE	TRUE
PVP01_1436300	PVP01-1436300	368	FALSE	TRUE
PVP01_1436400	PVP01-1436400	654	FALSE	TRUE
PVP01_1436500	PVP01-1436500	1575	FALSE	TRUE
PVP01_1436600	PVP01-1436600	247	FALSE	TRUE
PVP01_1436700	PVP01-1436700	220	FALSE	TRUE
PVP01_1436800	PVP01-1436800	180	FALSE	TRUE
PVP01_1436900	PVP01-1436900	378	FALSE	TRUE
PVP01_1437000	PVP01-1437000	1009	FALSE	TRUE
PVP01_1437100	PVP01-1437100	4579	FALSE	TRUE
PVP01_1437200	PVP01-1437200	1540	FALSE	TRUE
PVP01_1437300	PVP01-1437300	1346	FALSE	TRUE
PVP01_1437400	PVP01-1437400	648	FALSE	TRUE
PVP01_1437500	PVP01-1437500	11	FALSE	TRUE
PVP01_1437600	PVP01-1437600	57	FALSE	TRUE
PVP01_1437700	PVP01-1437700	92	FALSE	TRUE
PVP01_1437800	PVP01-1437800	2969	FALSE	TRUE
PVP01_1437900	PVP01-1437900	200	FALSE	TRUE
PVP01_1438000	PVP01-1438000	420	FALSE	TRUE
PVP01_1438100	PVP01-1438100	247	FALSE	TRUE
PVP01_1438200	PVP01-1438200	16	FALSE	TRUE
PVP01_1438300	PVP01-1438300	1409	FALSE	TRUE
PVP01_1438400	PVP01-1438400	989	FALSE	TRUE
PVP01_1438500	PVP01-1438500	179	FALSE	TRUE
PVP01_1438600	PVP01-1438600	558	FALSE	TRUE
PVP01_1438700	PVP01-1438700	50	FALSE	TRUE
PVP01_1438800	PVP01-1438800	177	FALSE	TRUE
PVP01_1438900	PVP01-1438900	548	FALSE	TRUE
PVP01_1439000	PVP01-1439000	474	FALSE	TRUE
PVP01_1439100	PVP01-1439100	3875	FALSE	TRUE
PVP01_1439200	PVP01-1439200	165	FALSE	TRUE
PVP01_1439300	PVP01-1439300	813	FALSE	TRUE
PVP01_1439400	PVP01-1439400	311	FALSE	TRUE
PVP01_1439600	PVP01-1439600	7370	FALSE	TRUE
PVP01_1439500	PVP01-1439500	454	FALSE	TRUE
PVP01_1439700	PVP01-1439700	661	FALSE	TRUE
PVP01_1439800	PVP01-1439800	71	FALSE	TRUE
PVP01_1439900	PVP01-1439900	65	FALSE	TRUE
PVP01_1440000	PVP01-1440000	490	FALSE	TRUE
PVP01_1440100	PVP01-1440100	878	FALSE	TRUE
PVP01_1440200	PVP01-1440200	712	FALSE	TRUE
PVP01_1440300	PVP01-1440300	302	FALSE	TRUE
PVP01_1440400	PVP01-1440400	83	FALSE	TRUE
PVP01_1440500	PVP01-1440500	1961	FALSE	TRUE
PVP01_1440600	PVP01-1440600	2065	FALSE	TRUE
PVP01_1440700	PVP01-1440700	885	FALSE	TRUE
PVP01_1440800	PVP01-1440800	9568	FALSE	TRUE
PVP01_1440900	PVP01-1440900	34652	FALSE	TRUE
PVP01_1441000	PVP01-1441000	3321	FALSE	TRUE
PVP01_1441100	PVP01-1441100	3750	FALSE	TRUE
PVP01_1441200	PVP01-1441200	437	FALSE	TRUE
PVP01_1441300	PVP01-1441300	298	FALSE	TRUE
PVP01_1441400	PVP01-1441400	579	FALSE	TRUE
PVP01_1441500	PVP01-1441500	557	FALSE	TRUE
PVP01_1441600	PVP01-1441600	585	FALSE	TRUE
PVP01_1441700	PVP01-1441700	349	FALSE	TRUE
PVP01_1441800	PVP01-1441800	775	FALSE	TRUE
PVP01_1441900	PVP01-1441900	84	FALSE	TRUE
PVP01_1442000	PVP01-1442000	1566	FALSE	TRUE
PVP01_1442100	PVP01-1442100	255	FALSE	TRUE
PVP01_1442200	PVP01-1442200	3018	FALSE	TRUE
PVP01_1442300	PVP01-1442300	1554	FALSE	TRUE
PVP01_1442400	PVP01-1442400	1175	FALSE	TRUE
PVP01_1442500	PVP01-1442500	1170	FALSE	TRUE
PVP01_1442600	PVP01-1442600	608	FALSE	TRUE
PVP01_1442700	PVP01-1442700	3118	FALSE	TRUE
PVP01_1442800	PVP01-1442800	4726	FALSE	TRUE
PVP01_1442900	PVP01-1442900	240	FALSE	TRUE
PVP01_1443000	PVP01-1443000	1346	FALSE	TRUE
PVP01_1443100	PVP01-1443100	201	FALSE	TRUE
PVP01_1443200	PVP01-1443200	2901	FALSE	TRUE
PVP01_1443300	PVP01-1443300	421	FALSE	TRUE
PVP01_1443400	PVP01-1443400	136	FALSE	TRUE
PVP01_1443500	PVP01-1443500	798	FALSE	TRUE
PVP01_1443600	PVP01-1443600	474	FALSE	TRUE
PVP01_1443700	PVP01-1443700	1163	FALSE	TRUE
PVP01_1443800	PVP01-1443800	382	FALSE	TRUE
PVP01_1443900	PVP01-1443900	142	FALSE	TRUE
PVP01_1444000	PVP01-1444000	898	FALSE	TRUE
PVP01_1444100	PVP01-1444100	649	FALSE	TRUE
PVP01_1444200	PVP01-1444200	47	FALSE	TRUE
PVP01_1444300	PVP01-1444300	382	FALSE	TRUE
PVP01_1444400	PVP01-1444400	345	FALSE	TRUE
PVP01_1444500	PVP01-1444500	5979	FALSE	TRUE
PVP01_1444600	PVP01-1444600	557	FALSE	TRUE
PVP01_1444700	PVP01-1444700	2271	FALSE	TRUE
PVP01_1444800	PVP01-1444800	1812	FALSE	TRUE
PVP01_1444900	PVP01-1444900	93	FALSE	TRUE
PVP01_1445000	PVP01-1445000	779	FALSE	TRUE
PVP01_1445100	PVP01-1445100	3590	FALSE	TRUE
PVP01_1445200	PVP01-1445200	271	FALSE	TRUE
PVP01_1445300	PVP01-1445300	220	FALSE	TRUE
PVP01_1445400	PVP01-1445400	72	FALSE	TRUE
PVP01_1445500	PVP01-1445500	307	FALSE	TRUE
PVP01_1445600	PVP01-1445600	788	FALSE	TRUE
PVP01_1445700	PVP01-1445700	124	FALSE	TRUE
PVP01_1445800	PVP01-1445800	1339	FALSE	TRUE
PVP01_1445900	PVP01-1445900	491	FALSE	TRUE
PVP01_1446000	PVP01-1446000	379	FALSE	TRUE
PVP01_1446100	PVP01-1446100	12	FALSE	TRUE
PVP01_1446200	PVP01-1446200	171	FALSE	TRUE
PVP01_1446300	PVP01-1446300	2038	FALSE	TRUE
PVP01_1446400	PVP01-1446400	30	FALSE	TRUE
PVP01_1446500	PVP01-1446500	40	FALSE	TRUE
PVP01_1446600	PVP01-1446600	3286	FALSE	TRUE
PVP01_1446700	PVP01-1446700	5047	FALSE	TRUE
PVP01_1446800	PVP01-1446800	1997	FALSE	TRUE
PVP01_1446900	PVP01-1446900	622	FALSE	TRUE
PVP01_1447000	PVP01-1447000	238	FALSE	TRUE
PVP01_1447100	PVP01-1447100	32	FALSE	TRUE
PVP01_1447200	PVP01-1447200	386	FALSE	TRUE
PVP01_1447300	PVP01-1447300	1888	FALSE	TRUE
PVP01_1447400	PVP01-1447400	1171	FALSE	TRUE
PVP01_1447500	PVP01-1447500	211	FALSE	TRUE
PVP01_1447600	PVP01-1447600	1306	FALSE	TRUE
PVP01_1447700	PVP01-1447700	2488	FALSE	TRUE
PVP01_1447800	PVP01-1447800	5491	FALSE	TRUE
PVP01_1447900	PVP01-1447900	173	FALSE	TRUE
PVP01_1448000	PVP01-1448000	457	FALSE	TRUE
PVP01_1448100	PVP01-1448100	369	FALSE	TRUE
PVP01_1448200	PVP01-1448200	4950	FALSE	TRUE
PVP01_1448300	PVP01-1448300	279	FALSE	TRUE
PVP01_1448400	PVP01-1448400	5180	FALSE	TRUE
PVP01_1448500	PVP01-1448500	559	FALSE	TRUE
PVP01_1448600	PVP01-1448600	44	FALSE	TRUE
PVP01_1448700	PVP01-1448700	21	FALSE	TRUE
PVP01_1448800	PVP01-1448800	1361	FALSE	TRUE
PVP01_1448900	PVP01-1448900	106	FALSE	TRUE
PVP01_1449000	PVP01-1449000	155	FALSE	TRUE
PVP01_1449100	PVP01-1449100	30	FALSE	TRUE
PVP01_1449200	PVP01-1449200	218	FALSE	TRUE
PVP01_1449300	PVP01-1449300	3539	FALSE	TRUE
PVP01_1449400	PVP01-1449400	1745	FALSE	TRUE
PVP01_1449500	PVP01-1449500	12	FALSE	TRUE
PVP01_1449600	PVP01-1449600	422	FALSE	TRUE
PVP01_1449700	PVP01-1449700	523	FALSE	TRUE
PVP01_1449800	PVP01-1449800	1102	FALSE	TRUE
PVP01_1449900	PVP01-1449900	18	FALSE	TRUE
PVP01_1450000	PVP01-1450000	79	FALSE	TRUE
PVP01_1450100	PVP01-1450100	462	FALSE	TRUE
PVP01_1450200	PVP01-1450200	73	FALSE	TRUE
PVP01_1450300	PVP01-1450300	34	FALSE	TRUE
PVP01_1450400	PVP01-1450400	502	FALSE	TRUE
PVP01_1450500	PVP01-1450500	478	FALSE	TRUE
PVP01_1450600	PVP01-1450600	5165	FALSE	TRUE
PVP01_1450700	PVP01-1450700	913	FALSE	TRUE
PVP01_1450800	PVP01-1450800	52	FALSE	TRUE
PVP01_1450900	PVP01-1450900	2467	FALSE	TRUE
PVP01_1451000	PVP01-1451000	926	FALSE	TRUE
PVP01_1451100	PVP01-1451100	80	FALSE	TRUE
PVP01_1451200	PVP01-1451200	3801	FALSE	TRUE
